dedup_id,title,authors,year,venue,doi,url,abstract,source_database,string_id,also_found_in,title_screen,title_fail_reason,abstract_length,abstract_screen,abstract_fail_reason
REC-285,Harnessing AI for Sustainable Shipping and Green Ports: Challenges and Opportunities,"Irmina Durlik, Tymoteusz Miller, Ewelina Kostecka, Adrianna Łobodzińska, Tomasz Kostecki",2024,Applied Sciences,10.3390/app14145994,https://doi.org/10.3390/app14145994,"The maritime industry, responsible for moving approximately 90% of the world’s goods, significantly contributes to environmental pollution, accounting for around 2.5% of global greenhouse gas emissions. This review explores the integration of artificial intelligence (AI) in promoting sustainability within the maritime sector, focusing on shipping and port operations. By addressing emissions, optimizing energy use, and enhancing operational efficiency, AI offers transformative potential for reducing the industry’s environmental impact. This review highlights the application of AI in fuel optimization, predictive maintenance, route planning, and smart energy management, alongside its role in autonomous shipping and logistics management. Case studies from Maersk Line and the Port of Rotterdam illustrate successful AI implementations, demonstrating significant improvements in fuel efficiency, emission reduction, and environmental monitoring. Despite challenges such as high implementation costs, data privacy concerns, and regulatory complexities, the prospects for AI in the maritime industry are promising. Continued advancements in AI technologies, supported by collaborative efforts and public–private partnerships, can drive substantial progress towards a more sustainable and efficient maritime industry.",OpenAlex,A,OpenAlex/A,PASS,manual-reconsider,1320,EXCLUDE,E3:no-ML-method
REC-287,Towards Data-Driven Models in the Prediction of Ship Performance (Speed—Power) in Actual Seas: A Comparative Study between Modern Approaches,"Kiriakos Alexiou, Efthimios G. Pariotis, Helen C. Leligou, Theodoros C. Zannis",2022,Energies,10.3390/en15166094,https://doi.org/10.3390/en15166094,"In the extremely competitive environment of shipping, minimizing shipping cost is the key factor for the survival and growth of shipping companies. However, stricter rules and regulations that aim at the reduction of greenhouse gas emissions published by the International Maritime Organization, force shipping companies to increase the operational efficiency of their fleet. The prediction of a ship speed in actual seas with a given power by its engine is the most important performance indicator and thus makes it the “holy grail” in pursuing better efficiency. Traditionally, tank model tests and semi-empirical formulas were the preferred solution for the aforementioned prediction and are still widely applied. However, currently, with the increased computational power that is widely available, novel and more sophisticated methods taking into consideration computational fluid dynamics (CFD) and machine learning (ML) algorithms are emerging. In this paper, we briefly present the different approaches in the prediction of a ship’s speed but focus on ML methods comparing a representative number of the latest data-driven models used in papers, to provide guidelines, discover trends and identify the challenges to be faced by researchers. From this comparison, we can distinguish that artificial neural networks (ANN), being used in 73.3% of the reviewed papers, dominate as the algorithm of choice. Researchers mostly rely on physical laws governing the phenomena in the crucial part of data preprocessing tasks. Lastly, most researchers rely on data acquisition systems installed at ships in order to achieve usable results.",OpenAlex,A,OpenAlex/A; OpenAlex/B; OpenAlex/C; Scopus/C,PASS,,1635,INCLUDE,
REC-288,Evaluation of Different Deep-Learning Models for the Prediction of a Ship’s Propulsion Power,"P. Theodoropoulos, Christos Spandonidis, Nikos Themelis, Christos Giordamlis, Spilios D. Fassois",2021,Journal of Marine Science and Engineering,10.3390/jmse9020116,https://doi.org/10.3390/jmse9020116,"Adverse conditions within specific offshore environments magnify the challenges faced by a vessel’s energy-efficiency optimization in the Industry 4.0 era. As the data rate and volume increase, the analysis of big data using analytical techniques might not be efficient, or might even be infeasible in some cases. The purpose of this study is the development of deep-learning models that can be utilized to predict the propulsion power of a vessel. Two models are discriminated: (1) a feed-forward neural network (FFNN) and (2) a recurrent neural network (RNN). Predictions provided by these models were compared with values measured onboard. Comparisons between the two types of networks were also performed. Emphasis was placed on the different data pre-processing phases, as well as on the optimal configuration decision process for each of the developed deep-learning models. Factors and parameters that played a significant role in the outcome, such as the number of layers in the neural network, were also evaluated.",OpenAlex,A,OpenAlex/A; OpenAlex/B; OpenAlex/C,PASS,,1022,INCLUDE,
REC-290,A novel dynamical collaborative optimization method of ship energy consumption based on a spatial and temporal distribution analysis of voyage data,"Kai Wang, Hao Xu, Jiayuan Li, Lianzhong Huang, Ranqi Ma, Xiaoli Jiang, Yupeng Yuan, Ngome A. Mwero, Peiting Sun, Rudy R. Negenborn, Xinping Yan",2021,Applied Ocean Research,10.1016/j.apor.2021.102657,https://doi.org/10.1016/j.apor.2021.102657,,OpenAlex,A,OpenAlex/A; OpenAlex/C,MAYBE,,0,UNCERTAIN,no-abstract
REC-291,Digital Twin in the Maritime Domain: A Review and Emerging Trends,"Nuwan Sri Madusanka, Yijie Fan, Shaolong Yang, Xianbo Xiang",2023,Journal of Marine Science and Engineering,10.3390/jmse11051021,https://doi.org/10.3390/jmse11051021,"This paper highlights the development of Digital Twin (DT) technology and its admittance to a variety of applications within the maritime domain in general and surface ships in particular. The conceptual theory behind the evolution of DT is highlighted along with the development of the technology and current progress in practical applications with an exploration of the key milestones in the extension from the electrification of the shipping sector towards the realization of a definitive DT-based system. Existing DT-based applications within the maritime sector are surveyed along with the comprehension of ongoing research work. The development strategy for a formidable DT architecture is discussed, culminating in a proposal of a four-layered DT framework. Considering the importance of DT, an extensive and methodical literature survey has also been carried out, along with a comprehensive scientometric analysis to unveil the methodical footprint of DT in the marine sector, thus leading the way for future work on the design, development and operation of surface vessels using DT applications.",OpenAlex,A,OpenAlex/A; OpenAlex/C,MAYBE,,1104,EXCLUDE,E1:non-performance-topic
REC-292,Prognostics and Health Management for the Optimization of Marine Hybrid Energy Systems,"Wenshuo Tang, Darius Roman, Ross Dickie, Valentin Robu, David Flynn",2020,Energies,10.3390/en13184676,https://doi.org/10.3390/en13184676,"Decarbonization of marine transport is a key global issue, with the carbon emissions of international shipping projected to increase 23% to 1090 million tonnes by 2035 in comparison to 2015 levels. Optimization of the energy system (especially propulsion system) in these vessels is a complex multi-objective challenge involving economical maintenance, environmental metrics, and energy demand requirements. In this paper, data from instrumented vessels on the River Thames in London, which includes environmental emissions, power demands, journey patterns, and variance in operational patterns from the captain(s) and loading (passenger numbers), is integrated and analyzed through automatic, multi-objective global optimization to create an optimal hybrid propulsion configuration for a hybrid vessel. We propose and analyze a number of computational techniques, both for monitoring and remaining useful lifetime (RUL) estimation of individual energy assets, as well as modeling and optimization of energy use scenarios of a hybrid-powered vessel. Our multi-objective optimization relates to emissions, asset health, and power performance. We show that, irrespective of the battery packs used, our Relevance Vector Machine (RVM) algorithm is able to achieve over 92% accuracy in remaining useful life (RUL) predictions. A k-nearest neighbors algorithm (KNN) is proposed for prognostics of state of charge (SOC) of back-up lead-acid batteries. The classifier achieved an average of 95.5% accuracy in a three-fold cross validation. Utilizing operational data from the vessel, optimal autonomous propulsion strategies are modeled combining the use of battery and diesel engines. The experiment results show that 70% to 80% of fuel saving can be achieved when the diesel engine is operated up to 350 kW. Our methodology has demonstrated the feasibility of combination of artificial intelligence (AI) methods and real world data in decarbonization and optimization of green technologies for maritime propulsion.",OpenAlex,A,OpenAlex/A; OpenAlex/C,MAYBE,,2008,EXCLUDE,E5:state of charge
REC-293,Predicting ship fuel consumption based on LASSO regression,"Shengzheng Wang, Baoxian Ji, Jiansen Zhao, Wei Liu, Tie Xu",2017,Transportation Research Part D Transport and Environment,10.1016/j.trd.2017.09.014,https://doi.org/10.1016/j.trd.2017.09.014,,OpenAlex,B,OpenAlex/B; Scopus/B,PASS,,0,UNCERTAIN,no-abstract; title relevant
REC-294,"Interpretable, data-driven models for predicting shaft power, fuel consumption, and speed considering the effects of hull fouling and weather conditions","Hyun Soo Kim, Myung-Il Roh",2024,International Journal of Naval Architecture and Ocean Engineering,10.1016/j.ijnaoe.2024.100592,https://doi.org/10.1016/j.ijnaoe.2024.100592,"In response to the global call for action to reduce CO2 emissions, operational measures such as speed, route optimization, and hull cleaning play a significant role in the maritime industry. These measures can be implemented immediately without significant investment in both newbuilding ships and existing ships. To make accurate decisions regarding operational measures, reliable and precise models of environmental conditions and effects of hull fouling are required. In this study, a data-driven approach using linear regression was applied to predict shaft power, fuel consumption, and speed after intensive data preparation and feature engineering. First, a shaft power prediction model was developed by combining three independent submodels: the RPM-power model, hull fouling model, and environmental effect model. Subsequently, fuel consumption and speed prediction models were developed based on the shaft power prediction model. Model validation was performed on a 174K LNG carrier, and the results showed good accuracy even in long-term ship operations of more than two years. The mean absolute percentage errors (MAPEs) of the prediction models were 1.60%, 1.70%, and 2.68% for the shaft power, fuel consumption, and speed, respectively. The validated models were applied to two LNG carriers, and satisfactory results were obtained. This study contributes to greenhouse gas (GHS) reduction by providing interpretable, flexible, and accurate models that can help make correct decisions regarding optimal operational measures.",OpenAlex,B,OpenAlex/B; Scopus/B,PASS,,1536,EXCLUDE,E1:route optimization
REC-295,A Data-Driven Intelligent Energy Efficiency Management System for Ships,"Xiangming Zeng, Mingzhi Chen, Hongfei Li, Xianhua Wu",2022,IEEE Intelligent Transportation Systems Magazine,10.1109/mits.2022.3153491,https://doi.org/10.1109/mits.2022.3153491,"Shipping carries most of the cargo in international trade, with the fuel cost of ships is the major expense. Much attention has been paid to saving fuel in ship operation. First, to save fuel, an intelligent energy efficiency management system is developed to collect data related to ship energy efficiency. The main engine is the primary fuel-consuming equipment on a ship. It is important to carry out a comprehensive evaluation on the energy efficiency of the main engine. To achieve this goal, an ensemble machine learning approach combining the physics-based empirical model is used to perform a regression analysis on two different indicators. The indicators include the engine shaft power and fuel consumption rate per unit time. Second, the influence of the input features on energy efficiency indicators is analyzed, and some conclusions are drawn. On this basis, a novel trim optimization method based on piecewise regression is suggested, which is helpful to reduce ship resistance. In conclusion, this system can help ship operators to judge whether the main engine and ship are in good working condition and take appropriate measures to save energy for ships.",OpenAlex,B,IEEE Xplore/B; IEEE Xplore/C; OpenAlex/B; OpenAlex/C; Scopus/B; Scopus/C,PASS,,1172,INCLUDE,
REC-296,A novel dual-stage grey-box stacking method for significantly improving the extrapolation performance of ship fuel consumption prediction models,"Zhang Ruan, Lianzhong Huang, Daize Li, Ranqi Ma, Kai Wang, Rui Zhang, Haoyang Zhao, Jian‐Yi Wu, Xiaowu Li",2025,Energy,10.1016/j.energy.2025.134927,https://doi.org/10.1016/j.energy.2025.134927,"Ship Fuel Consumption Prediction (SFCP) is the foundation of ship energy efficiency assessment and optimization. However, existing research neglects to examine the model extrapolation performance, leading to significant degradation in predictive accuracy when models face dataset shift. To address this, a novel dual-stage grey-box stacking (DSGBS) model is proposed. First, based on the traditional grey-box model (GBM), a light grey-box model (LGBM) is proposed to enhance the extrapolation ability by incorporating more prior knowledge. Then, an improved stacking framework is used to fuse multiple GBMs to build the DSGBS model. Finally, a physics-based white-box model (WBM) is established, along with black-box model (BBM), traditional GBM, and LGBM based on nine machine learning algorithms . The extrapolation performance of these models is compared using data from three independent voyages. Results show that DSGBS model has a significant advantage in extrapolation performance, reducing its RMSE by about 63.51 %, 10.91 %, and 52.52 %, respectively, compared to the best model in BBMs, the best model among GBMs and LGBMs, and WBM. Therefore, the DSGBS model mitigates prediction accuracy loss from dataset shift, significantly improve the extrapolation performance, and support the practical application of ship energy efficiency management, with great significance for reducing operation cost and emission. • A DSGBS model with high extrapolation performance is proposed for ship fuel consumption prediction. • Reveals that BBM's predicted performance significantly degrades in extrapolation. • An LGBM is proposed that relies only on the physical model to generate input features. • First full revelation of the differences in extrapolation performance across models. • DSGBS model improves extrapolation performance by 63.51 %, 52.52 % and 10.91 % compared to BBM, WBM and GBM.",OpenAlex,B,OpenAlex/B; OpenAlex/C; Scopus/C,PASS,,1892,INCLUDE,
REC-297,The Temperature Forecast of Ship Propulsion Devices from Sensor Data,"Taoying Li, Miao Hua, Qian Yin",2019,Information,10.3390/info10100316,https://doi.org/10.3390/info10100316,"The big data from various sensors installed on-board for monitoring the status of ship devices is very critical for improving the efficiency and safety of ship operations and reducing the cost of operation and maintenance. However, how to utilize these data is a key issue. The temperature change of the ship propulsion devices can often reflect whether the devices are faulty or not. Therefore, this paper aims to forecast the temperature of the ship propulsion devices by data-driven methods, where potential faults can be further identified automatically. The proposed forecasting process is composed of preprocessing, feature selection, and prediction, including an autoregressive distributed lag time series model (ARDL), stepwise regression (SR) model, neural network (NN) model, and deep neural network (DNN) model. Finally, the proposed forecasting process is applied on a naval ship, and the results show that the ARDL model has higher accuracy than the three other models.",OpenAlex,B,OpenAlex/B; Scopus/B,PASS,,982,INCLUDE,
REC-298,Intelligent Sea States Identification Based on Maximum Likelihood Evidential Reasoning Rule,"Xuelin Zhang, Xiaojian Xu, Xiaobin Xu, Diju Gao, Haibo Gao, Guodong Wang, Radu Grosu",2020,Entropy,10.3390/e22070770,https://doi.org/10.3390/e22070770,"It is necessary to switch the control strategies for propulsion system frequently according to the changes of sea states in order to ensure the stability and safety of the navigation. Therefore, identifying the current sea state timely and effectively is of great significance to ensure ship safety. To this end, a reasoning model that is based on maximum likelihood evidential reasoning (MAKER) rule is developed to identify the propeller ventilation type, and the result is used as the basis for the sea states identification. Firstly, a data-driven MAKER model is constructed, which fully considers the interdependence between the input features. Secondly, the genetic algorithm (GA) is used to optimize the parameters of the MAKER model in order to improve the evaluation accuracy. Finally, a simulation is built to obtain experimental data to train the MAKER model, and the validity of the model is verified. The results show that the intelligent sea state identification model that is based on the MAKER rule can identify the propeller ventilation type more accurately, and finally realize intelligent identification of sea states.",OpenAlex,B,OpenAlex/B; Scopus/B,PASS,,1137,INCLUDE,
REC-299,"A Survey on Digital Twin: Definitions, Characteristics, Applications, and Design Implications","Barbara Rita Barricelli, Elena Casiraghi, Daniela Fogli",2019,IEEE Access,10.1109/access.2019.2953499,https://doi.org/10.1109/access.2019.2953499,"When, in 1956, Artificial Intelligence (AI) was officially declared a research field, no one would have ever predicted the huge influence and impact its description, prediction, and prescription capabilities were going to have on our daily lives. In parallel to continuous advances in AI, the past decade has seen the spread of broadband and ubiquitous connectivity, (embedded) sensors collecting descriptive high dimensional data, and improvements in big data processing techniques and cloud computing. The joint usage of such technologies has led to the creation of digital twins, artificial intelligent virtual replicas of physical systems. Digital Twin (DT) technology is nowadays being developed and commercialized to optimize several manufacturing and aviation processes, while in the healthcare and medicine fields this technology is still at its early development stage. This paper presents the results of a study focused on the analysis of the state-of-the-art definitions of DT, the investigation of the main characteristics that a DT should possess, and the exploration of the domains in which DT applications are currently being developed. The design implications derived from the study are then presented: they focus on socio-technical design aspects and DT lifecycle. Open issues and challenges that require to be addressed in the future are finally discussed.",OpenAlex,B,OpenAlex/B,MAYBE,,1374,EXCLUDE,E1:non-maritime
REC-300,"Condition Monitoring using Machine Learning: A Review of Theory, Applications, and Recent Advances","Onur Surucu, S. Andrew Gadsden, John Yawney",2023,Expert Systems with Applications,10.1016/j.eswa.2023.119738,https://doi.org/10.1016/j.eswa.2023.119738,"In modern industry, the quality of maintenance directly influences equipment’s operational uptime and efficiency. Hence, based on monitoring the condition of the machinery, predictive maintenance can minimize machine downtime and potential losses. Throughout the field, machine learning (ML) methods have become noteworthy for predicting failures before they occur. However, the efficacy of the predictive maintenance strategy relies on selecting the appropriate data processing method and ML model. Existing surveys do not comprehensively inform users or evaluate the quality of the monitoring systems proposed. Hence, this survey reviews the recent literature on ML-driven condition monitoring systems that have been beneficial in many cases. Furthermore, in the reviewed literature, we provide an insight into the underlying findings on successful, intelligent condition monitoring systems. It is prudent to consider all factors when narrowing the search for the most effective model for a particular task. Therefore, the tradeoff between task constraints and the performance of each diagnostic technique are quantitively and comparatively evaluated to obtain the given problem's optimal solution.",OpenAlex,B,OpenAlex/B; OpenAlex/C; OpenAlex/D,MAYBE,,1200,EXCLUDE,E1:non-maritime
REC-303,Deep-learning-based information mining from ocean remote-sensing imagery,"Xiaofeng Li, Bin Liu, Gang Zheng, Yibin Ren, Shuangshang Zhang, Yingjie Liu, Le Gao, Yuhai Liu, Bin Zhang, Fan Wang",2020,National Science Review,10.1093/nsr/nwaa047,https://doi.org/10.1093/nsr/nwaa047,"With the continuous development of space and sensor technologies during the last 40 years, ocean remote sensing has entered into the big-data era with typical five-V (volume, variety, value, velocity and veracity) characteristics. Ocean remote-sensing data archives reach several tens of petabytes and massive satellite data are acquired worldwide daily. To precisely, efficiently and intelligently mine the useful information submerged in such ocean remote-sensing data sets is a big challenge. Deep learning-a powerful technology recently emerging in the machine-learning field-has demonstrated its more significant superiority over traditional physical- or statistical-based algorithms for image-information extraction in many industrial-field applications and starts to draw interest in ocean remote-sensing applications. In this review paper, we first systematically reviewed two deep-learning frameworks that carry out ocean remote-sensing-image classifications and then presented eight typical applications in ocean internal-wave/eddy/oil-spill/coastal-inundation/sea-ice/green-algae/ship/coral-reef mapping from different types of ocean remote-sensing imagery to show how effective these deep-learning frameworks are. Researchers can also readily modify these existing frameworks for information mining of other kinds of remote-sensing imagery.",OpenAlex,B,OpenAlex/B,MAYBE,,1352,EXCLUDE,E1:non-performance-topic
REC-311,A novelty detection approach to diagnosing hull and propeller fouling,"Andrea Coraddu, Serena Lim, Luca Oneto, Kayvan Pazouki, Rosemary Norman, Alan J. Murphy",2019,Ocean Engineering,10.1016/j.oceaneng.2019.01.054,https://doi.org/10.1016/j.oceaneng.2019.01.054,,OpenAlex,B,OpenAlex/B,MAYBE,,0,UNCERTAIN,no-abstract
REC-312,A Novel Deep Learning Method for Intelligent Fault Diagnosis of Rotating Machinery Based on Improved CNN-SVM and Multichannel Data Fusion,"Wenfeng Gong, Hui Chen, Zehui Zhang, Meiling Zhang, Ruihan Wang, Cong Guan, Qin Wang",2019,Sensors,10.3390/s19071693,https://doi.org/10.3390/s19071693,"Intelligent fault diagnosis methods based on deep learning becomes a research hotspot in the fault diagnosis field. Automatically and accurately identifying the incipient micro-fault of rotating machinery, especially for fault orientations and severity degree, is still a major challenge in the field of intelligent fault diagnosis. The traditional fault diagnosis methods rely on the manual feature extraction of engineers with prior knowledge. To effectively identify an incipient fault in rotating machinery, this paper proposes a novel method, namely improved the convolutional neural network-support vector machine (CNN-SVM) method. This method improves the traditional convolutional neural network (CNN) model structure by introducing the global average pooling technology and SVM. Firstly, the temporal and spatial multichannel raw data from multiple sensors is directly input into the improved CNN-Softmax model for the training of the CNN model. Secondly, the improved CNN are used for extracting representative features from the raw fault data. Finally, the extracted sparse representative feature vectors are input into SVM for fault classification. The proposed method is applied to the diagnosis multichannel vibration signal monitoring data of a rolling bearing. The results confirm that the proposed method is more effective than other existing intelligence diagnosis methods including SVM, K-nearest neighbor, back-propagation neural network, deep BP neural network, and traditional CNN.",OpenAlex,B,OpenAlex/B,MAYBE,,1503,EXCLUDE,E1:non-maritime
REC-313,Predicting the cavitating marine propeller noise at design stage: A deep learning based approach,"Leonardo Miglianti, Francesca Cipollini, Luca Oneto, Giorgio Tani, Stefano Gaggero, Andrea Coraddu, Michele Viviani",2020,Ocean Engineering,10.1016/j.oceaneng.2020.107481,https://doi.org/10.1016/j.oceaneng.2020.107481,,OpenAlex,B,OpenAlex/B; OpenAlex/C,MAYBE,,0,UNCERTAIN,no-abstract
REC-317,A Review on Vibration-Based Condition Monitoring of Rotating Machinery,"Monica Tiboni, Carlo Remino, Roberto Bussola, Cinzia Amici",2022,Applied Sciences,10.3390/app12030972,https://doi.org/10.3390/app12030972,"Monitoring vibrations in rotating machinery allows effective diagnostics, as abnormal functioning states are related to specific patterns that can be extracted from vibration signals. Extensively studied issues concern the different methodologies used for carrying out the main phases (signal measurements, pre-processing and processing, feature selection, and fault diagnosis) of a malfunction automatic diagnosis. In addition, vibration-based condition monitoring has been applied to a number of different mechanical systems or components. In this review, a systematic study of the works related to the topic was carried out. A preliminary phase involved the analysis of the publication distribution, to understand what was the interest in studying the application of the method to the various rotating machineries, to identify the interest in the investigation of the main phases of the diagnostic process, and to identify the techniques mainly used for each single phase of the process. Subsequently, the different techniques of signal processing, feature selection, and diagnosis are analyzed in detail, highlighting their effectiveness as a function of the investigated aspects and of the results obtained in the various studies. The most significant research trends, as well as the main innovations related to the various phases of vibration-based condition monitoring, emerge from the review, and the conclusions provide hints for future ideas.",OpenAlex,B,OpenAlex/B,MAYBE,,1452,EXCLUDE,E1:non-maritime
REC-318,Advanced Development of Sensors’ Roles in Maritime-Based Industry and Research: From Field Monitoring to High-Risk Phenomenon Measurement,"Aditya Rio Prabowo, Tuswan Tuswan, Ridwan Ridwan",2021,Applied Sciences,10.3390/app11093954,https://doi.org/10.3390/app11093954,"The development of human civilization over the last decade has reached a landmark as Industry 4.0 has been widely introduced. Several aspects of industry and manufacturing activities are changing due to the Internet of Things (IoT), location detection technologies, and advanced human–machine interfaces. To enact industrial affairs under those specifications, a sensor is required to transform physical events into numerical information. The use of sensors in marine applications also appears in research and studies, in which the sensor is used for both monitoring the phenomena of a designated subject and data acquisition. Achievements in quantifying complex phenomena in critical maritime designs are fascinating subjects to discuss regarding their development and current states, which may be reliable references for further research on developing sensors and related measurement analysis tools in marine, shipbuilding, and shipping fields. This comprehensive review covers several discussion topics, including the origins and development of sensor technology, applied sensor engineering in logistic and shipping activities, the hydrodynamic characterization of designed hulls, the monitoring of advanced machinery performance, Arctic-based field observations, the detection of vibration-based damage to offshore structures, corrosion control and monitoring, and the measurement of explosions on critical maritime infrastructures.",OpenAlex,B,OpenAlex/B; OpenAlex/D,MAYBE,,1436,EXCLUDE,E1:non-performance-topic
REC-319,An Interpretable Gray Box Model for Ship Fuel Consumption Prediction Based on the SHAP Framework,"Yiji Ma, Yuzhe Zhao, Jiahao Yu, Jingmiao Zhou, Haibo Kuang",2023,Journal of Marine Science and Engineering,10.3390/jmse11051059,https://doi.org/10.3390/jmse11051059,"Shipping companies and maritime organizations want to improve the energy efficiency of ships and reduce fuel costs through optimization measures; however, the accurate fuel consumption prediction of fuel consumption is a prerequisite for conducting optimization measures. In this study, the white box models (WBMs), black box models (BBMs), and gray box models (GBMs) are developed based on sensor data. GBMs have great potential for the prediction of ship fuel consumption, but the lack of interpretability makes it difficult to determine the degree of influence of different influencing factors on ship fuel consumption, making it limited in practical engineering applications. To overcome this difficulty, this study obtains the importance of GBM input characteristics for ship fuel consumption by introducing the SHAP (SHAPley Additive exPlanations) framework. The experimental results show that the prediction performance of the WBM is much lower than that of the BBM and GBM, while the GBM has better prediction performance by applying the a priori knowledge of WBMs to BBMs. Combining with SHAP, a reliable importance analysis of the influencing factors is obtained, which provides a reference for the optimization of ship energy efficiency, and the best input features for fuel consumption prediction are obtained with the help of importance ranking results.",OpenAlex,B,OpenAlex/B; OpenAlex/C,PASS,,1366,EXCLUDE,E3:no-ML-method
REC-320,A Review of Prognostic and Health Management (PHM) Methods and Limitations for Marine Diesel Engines: New Research Directions,"Hla Gharib, György Kovács",2023,Machines,10.3390/machines11070695,https://doi.org/10.3390/machines11070695,"Prognostic and health management (PHM) methods focus on improving the performance and reliability of systems with a high degree of complexity and criticality. These systems include engines, turbines, and robotic systems. PHM methods involve managing technical processes, such as condition monitoring, fault diagnosis, health prognosis, and maintenance decision-making. Various software and applications deal with the processes mentioned above independently. We can also observe different development levels, making connecting all of the machine’s technical processes in one health management system with the best possible output a challenging task. This study’s objective was to outline the scope of PHM methods in real-time conditions and propose new directions to develop a decision support tool for marine diesel engines. In this paper, we illustrate PHM processes and the state of the art in the marine industry for each technical process. Then, we review PHM methods and limitations for marine diesel engines. Finally, we analyze future research opportunities for the marine industry and their role in developing systems’ performance and reliability. The main added value of the research is that a research gap was found in this research field, which is that new advanced PHM methods have to be implemented for marine diesel engines. Our suggestions to improve marine diesel engines’ operation and maintenance include implementing advanced PHM methods and utilizing predictive analytics and machine learning.",OpenAlex,B,OpenAlex/B; OpenAlex/C,MAYBE,,1513,EXCLUDE,E1:non-performance-topic
REC-322,Risk-Based Maintenance Scheduling with application to naval vessels and ships,"Jane Cullum, Jonathan Binns, Michaël Lonsdale, Rouzbeh Abbassi, Vikram Garaniya",2017,Ocean Engineering,10.1016/j.oceaneng.2017.11.044,https://doi.org/10.1016/j.oceaneng.2017.11.044,,OpenAlex,B,OpenAlex/B,MAYBE,,0,UNCERTAIN,no-abstract
REC-326,A hybrid forecasting framework based on support vector regression with a modified genetic algorithm and a random forest for traffic flow prediction,"Lizong Zhang, Nawaf Alharbe, Guangchun Luo, Zhiyuan Yao, Ying Li",2018,Tsinghua Science & Technology,10.26599/tst.2018.9010045,https://doi.org/10.26599/tst.2018.9010045,"The ability to perform short-term traffic flow forecasting is a crucial component of intelligent transportation systems. However, accurate and reliable traffic flow forecasting is still a significant issue due to the complexity and variability of real traffic systems. To improve the accuracy of short-term traffic flow forecasting, this paper presents a novel hybrid prediction framework based on Support Vector Regression (SVR) that uses a Random Forest (RF) to select the most informative feature subset and an enhanced Genetic Algorithm (GA) with chaotic characteristics to identify the optimal forecasting model parameters. The framework is evaluated with real-world traffic data collected from eight sensors located near the I-605 interstate highway in California. Results show that the proposed RF-CGASVR model achieves better performance than other methods.",OpenAlex,B,OpenAlex/B,PASS,manual-reconsider,865,EXCLUDE,E1:non-maritime
REC-327,Solid oxide fuel cells for shipping: A machine learning model for early detection of hazardous system deviations,"Tomaso Vairo, Davide Cademartori, Davide Clematis, Maria Paola Carpanese, Bruno Fabiano",2023,Process Safety and Environmental Protection,10.1016/j.psep.2023.02.022,https://doi.org/10.1016/j.psep.2023.02.022,"With rising concerns about the amount of pollutant emissions generated by shipping and the consequent pressure to curb the environmental impact of shipping activities, fuel cells are expected to take an important role in ship propulsion. In particular, Solid Oxide Fuel Cells (SOFCs) are envisaged to provide high electrical efficiency and offer the opportunity of combining heat and power production. This work deals with the safety issues related to the safety implications of the use of Fuel Cells in maritime applications. A machine-learning model for identifying and intercepting critical events, based on the early detection of the system weak signals, is developed and applied to a Solid Oxide Fuel Cell (SOFC) system. The model relies on a hybrid approach: a data-driven model based on gradient-boosted decision trees and a computational model of the SOFC system are integrated to enhance the data-driven approach by implementing physics-based knowledge to boost the resulting predictive capabilities. The outlined approach even if it requires further validation at the full scale may be considered a step forward in enabling the prediction of the conditions that may lead to an accident with remarkable accuracy.",OpenAlex,B,OpenAlex/B; OpenAlex/C; Scopus/C,PASS,,1221,INCLUDE,
REC-330,Speed Optimization of Container Ship Considering Route Segmentation and Weather Data Loading: Turning Point-Time Segmentation Method,"Xiaohe Li, Baozhi Sun, Jianhai Jin, Jun Ding",2022,Journal of Marine Science and Engineering,10.3390/jmse10121835,https://doi.org/10.3390/jmse10121835,"As one of the ship energy efficiency optimization measures with the most energy saving and emission reduction potential, ship speed optimization has been recommended by the International Maritime Organization. In ship speed optimization, considering the influence of weather conditions, route segmentation and weather data loading methods significantly affect the reliability of speed optimization results. Therefore, taking the ocean-going container ship as the research object, on the basis of constructing the main engine fuel consumption prediction model and shaft speed prediction model based on machine learning methods, a route segmentation and weather loading-speed optimization iterative algorithm is proposed in this study. Single-objective speed optimization research is then conducted based on the algorithm. The research results show that the proposed algorithm effectively reduces the difference between optimized fuel consumption and actual fuel consumption, and can achieve a fuel-saving rate between 2.1% and 5.2%. This study achieves an accurate and reliable prediction of ship fuel consumption and shaft speed, and solves the strong coupling problem between route segmentation, weather loading, and speed optimization by iterative optimization of ship speed. The proposed algorithm provides strong technical support for ships to achieve the goal of energy saving and emission reduction.",OpenAlex,B,OpenAlex/B,PASS,,1405,INCLUDE,
